Latitude,Longitude
40.85685812099135,-73.93365106360837
40.84108942656184,-73.9379314304408
40.85618507257834,-73.93749801193064
40.84353600559616,-73.93990251968059
40.865960435448784,-73.92608568423618
40.84051667850457,-73.93961973569444
40.84611618695997,-73.94020379608709
40.84241006551976,-73.93874338723752
40.841855199947624,-73.93793071595967
40.835435097764496,-73.9375138915808
40.85411044869137,-73.93818677519933
40.84604758805665,-73.9402400014605
40.872249587657464,-73.91945817134601
40.869129534075746,-73.92041647569287
40.85555405089912,-73.93797938496347
40.85327345576414,-73.93845143079314
40.84573975497789,-73.93942343397133
40.85353690854553,-73.9383788914449
40.84611618695997,-73.94020379608709
40.86733755367586,-73.92497057077335
40.86741245151251,-73.92202382717221
40.84516398512291,-73.94061307050866
40.86983292016351,-73.9175664903192
40.86671659471156,-73.92396616384117
40.87291842790918,-73.91822797824682
40.872249587657464,-73.91945817134601
40.8527637960447,-73.93030428747286
40.84672813231089,-73.9399646950751
40.86914717879724,-73.92214110867016
40.85693218837204,-73.93358230543065
40.87156342719683,-73.91947708125568
40.84191799006391,-73.93730541001818
40.84191799006391,-73.93730541001818
40.84132303450259,-73.93850585664424
40.84191799006391,-73.93730541001818
40.84191799006391,-73.93730541001818
40.84189739860538,-73.93987147267369
40.84191799006391,-73.93730541001818
40.84191799006391,-73.93730541001818
40.84191799006391,-73.93730541001818
40.84191799006391,-73.93730541001818
40.8421007565177,-73.94035197167139
40.8421007565177,-73.94035197167139
40.84191799006391,-73.93730541001818
40.842477685634194,-73.93689286636257
40.84206614526978,-73.93719684575302
40.842477685634194,-73.93689286636257
40.841254329992104,-73.93834328518099
40.841254329992104,-73.93834328518099
40.84721110429324,-73.9397799230405
40.86031319151627,-73.92821766674615
40.8421007565177,-73.94035197167139
40.83661448157966,-73.9467787166514
40.84130104985562,-73.93845527938397
40.85746290943155,-73.93533143126777
40.85746290943155,-73.93533143126777
40.857943024604346,-73.93496223265109
40.857279091458864,-73.93546897929161
40.857279091458864,-73.93546897929161
40.84516398512291,-73.94061307050866
40.84239812075434,-73.93695076860368
40.86421298376179,-73.92753738525039
40.8531856542182,-73.93850573342334
40.83454755190651,-73.94081407538783
40.864663955183104,-73.92888904710935
40.84754365943961,-73.94063986158703
40.84516398512291,-73.94061307050866
40.837182410540954,-73.94068885912193
40.84723039072944,-73.93992086855086
40.84516398512291,-73.94061307050866
40.845186202865115,-73.93596864418699
40.857943024604346,-73.93496223265109
40.84195852025513,-73.93613800175977
40.84700715687885,-73.93819337596233
40.85685135955484,-73.93147486551177
40.84646877375535,-73.937413167135
40.8662773906247,-73.92816784311718
40.850095488766385,-73.9392062063233
40.84431498964597,-73.93892596120688
40.84431498964597,-73.93892596120688
40.84149274457891,-73.93764553838606
40.84431498964597,-73.93892596120688
40.86713205292871,-73.92551313023468
40.85825579173524,-73.93473417962548
40.857943024604346,-73.93496223265109
40.857943024604346,-73.93496223265109
40.856966991429736,-73.93690803793301
40.85805613948628,-73.93600324883428
40.85490700851485,-73.92964413847032
40.8654081776248,-73.92107532086888
40.8584587991462,-73.93455684317838
40.85490700851485,-73.92964413847032
40.8584587991462,-73.93455684317838
40.8584587991462,-73.93455684317838
40.8584587991462,-73.93455684317838
40.868770371760874,-73.92098817137402
40.868770371760874,-73.92098817137402
40.85108799075497,-73.93718832738756
40.84570731752123,-73.94038126689149
40.868770371760874,-73.92098817137402
40.84993658419647,-73.93975576805198
40.84500932746128,-73.93878797977564
40.84546857293556,-73.94046822500994
40.84546857293556,-73.94046822500994
40.857943024604346,-73.93496223265109
40.85490700851485,-73.92964413847032
40.857943024604346,-73.93496223265109
40.85490700851485,-73.92964413847032
40.868770371760874,-73.92098817137402
40.85490700851485,-73.92964413847032
40.857943024604346,-73.93496223265109
40.85825579173524,-73.93473417962548
40.85825579173524,-73.93473417962548
40.86980003289866,-73.9176352286794
40.85825579173524,-73.93473417962548
40.85825579173524,-73.93473417962548
40.857943024604346,-73.93496223265109
40.857943024604346,-73.93496223265109
40.85490700851485,-73.92964413847032
40.84446560992583,-73.93828970876989
40.854992204324,-73.92982479121241
40.85108799075497,-73.93718832738756
40.85490700851485,-73.92964413847032
40.85632085432521,-73.93017765242645
40.868742976786194,-73.921064131631
40.85490700851485,-73.92964413847032
40.844553581369595,-73.93855347031213
40.85490700851485,-73.92964413847032
40.841050738799595,-73.94273099050761
40.84516398512291,-73.94061307050866
40.854992204324,-73.92982479121241
40.85333706583598,-73.92968917633054
40.8531856542182,-73.93850573342334
40.86926683106424,-73.92050670221448
40.85481372394093,-73.92970207470789
40.85403566560231,-73.92758823595051
40.85462115652687,-73.9289865404921
40.83708699946235,-73.93675342439944
40.85108799075497,-73.93718832738756
40.84626093810764,-73.93883381500979
40.85569718861193,-73.9387528390828
40.844268800743066,-73.93982234362393
40.85421693742624,-73.93716006881026
40.86125849849244,-73.92566793186856
40.86601686321042,-73.9201490415016
40.85827331744331,-73.93181682879847
40.86564341926971,-73.91991087110381
40.86570131574504,-73.92028319166829
40.836725420166786,-73.94342857571549
40.86729465150862,-73.92235297819512
40.86546235227003,-73.9240941378182
40.85118699615938,-73.93266992103403
40.836725420166786,-73.94342857571549
40.868369136160574,-73.92432221719166
40.84561987489184,-73.9411367439112
40.86597841996039,-73.92012377947943
40.859754227509825,-73.92976915486484
40.86570131574504,-73.92028319166829
40.86570131574504,-73.92028319166829
40.85118699615938,-73.93266992103403
40.86601686321042,-73.9201490415016
40.86601686321042,-73.9201490415016
40.836725420166786,-73.94342857571549
40.84550720516789,-73.94086938234166
40.84932121124222,-73.933730872472
40.85482728192759,-73.92943094675587
40.85618714687725,-73.93627255143198
40.83478653780957,-73.9468524540755
40.8501890345593,-73.9396362577399
40.857024230537526,-73.93139877308022
40.85602458827695,-73.93044546703426
40.85118147509611,-73.93261570687187
40.85118147509611,-73.93261570687187
40.85118147509611,-73.93261570687187
40.84628220824309,-73.93755068924962
40.84195852025513,-73.93613800175977
40.84820558918224,-73.94153204944597
40.85321491356963,-73.92745176858456
40.84820558918224,-73.94153204944597
40.84689003602759,-73.93989948945352
40.84250512281571,-73.93687476944211
40.84735682050765,-73.93517137747149
40.85110891922496,-73.93060242247068
40.84962139439125,-73.93077747356064
40.85441178955656,-73.93712012163478
40.867276028886835,-73.9192147239671
40.85827331744331,-73.93181682879847
40.84260815694683,-73.93963952246683
40.85021674919049,-73.93036840444063
40.85194472351711,-73.93789961254876
40.84318800615533,-73.94102324086667
40.84359371402877,-73.94003619433508
40.85403566560231,-73.92758823595051
40.8531856542182,-73.93850573342334
40.84561987489184,-73.9411367439112
40.842708163812766,-73.93675169432969
40.836733684413545,-73.94349000438939
40.86817731486439,-73.92479246013716
40.83940400814985,-73.93762219805092
40.87278705047984,-73.91874881862087
40.87136253230875,-73.91871801754282
40.86888690644382,-73.92284645791617
40.869766757416,-73.92107737897116
40.86799925491076,-73.92532414949714
40.836733684413545,-73.94349000438939
40.86827324466006,-73.92458626361724
40.868267734000455,-73.92455372965492
40.86874992976658,-73.92323348661806
40.87136253230875,-73.91871801754282
40.8375965192346,-73.94556004284668
40.84754365943961,-73.94063986158703
40.87289918174896,-73.91818099611028
40.83949537535658,-73.93910385850555
40.86024195513732,-73.92842019162248
40.84488160248034,-73.9412422121087
40.84515848454456,-73.94059138948407
40.836139402067694,-73.946251477162
40.84962139439125,-73.93077747356064
40.84962139439125,-73.93077747356064
40.853830001395245,-73.93728333737317
40.84569852930399,-73.93931865530759
40.84546857293556,-73.94046822500994
40.850167724962915,-73.93575420224671
40.85251766510806,-73.93179742586427
40.85371678294032,-73.92680055932782
40.85377135195653,-73.93071893264542
40.84569852930399,-73.93931865530759
40.85372345639162,-73.92869108629856
40.84962139439125,-73.93077747356064
40.85827225379611,-73.93472331836472
40.85827225379611,-73.93472331836472
40.84962139439125,-73.93077747356064
40.8508423095683,-73.9299845986117
40.84962139439125,-73.93077747356064
40.8512869158077,-73.93963526138845
40.858464327484626,-73.93462552360904
40.85455227387157,-73.93805261576058
40.854901084954896,-73.93848968798046
40.85226691618461,-73.93990547515098
40.87263074543176,-73.91895149534369
40.86643225721365,-73.92152604037267
40.86560268874576,-73.9205472366042
40.84962139439125,-73.93077747356064
40.83281989989229,-73.94384746646001
40.865613197498654,-73.91986752228182
40.86601686321042,-73.9201490415016
40.860003581586255,-73.92909286230068
40.8656516408073,-73.91989278401711
40.87263074543176,-73.91895149534369
40.87302288994266,-73.91845926340582
40.85432153008632,-73.92825305176727
40.85432153008632,-73.92825305176727
40.86605805114987,-73.9201743002583
40.84962139439125,-73.93077747356064
40.85994601173899,-73.92920499260264
40.84962139439125,-73.93077747356064
40.86693554228274,-73.91900905371033
40.84600972268756,-73.93616302740145
40.84516398512291,-73.94061307050866
40.84962139439125,-73.93077747356064
40.84423098168261,-73.94099701628599
40.859978923712774,-73.9291651911567
40.84600972268756,-73.93616302740145
40.84516398512291,-73.94061307050866
40.84962139439125,-73.93077747356064
40.84516398512291,-73.94061307050866
40.83281989989229,-73.94384746646001
40.84600972268756,-73.93616302740145
40.83281989989229,-73.94384746646001
40.872249587657464,-73.91945817134601
40.85994990324005,-73.93109931485564
40.86590678189336,-73.91972616592787
40.83281989989229,-73.94384746646001
40.86590678189336,-73.91972616592787
40.860003581586255,-73.92909286230068
40.83281989989229,-73.94384746646001
40.85879527967038,-73.93261522280122
40.85886936331309,-73.9325753819932
40.86737039824079,-73.9248295280338
40.85886936331309,-73.9325753819932
40.85765109105208,-73.93322008734403
40.86608000370894,-73.9201670429861
40.859965222409755,-73.9292013570255
40.86103107825989,-73.92627553723854
40.85834528600236,-73.93285065629014
40.859965222409755,-73.9292013570255
40.859965222409755,-73.9292013570255
40.832666021299,-73.94348984559014
40.83478653780957,-73.9468524540755
40.85827331744331,-73.93181682879847
40.853548989868415,-73.93065048346598
40.859965222409755,-73.9292013570255
40.84962139439125,-73.93077747356064
40.83406100800248,-73.94487994277772
40.859965222409755,-73.9292013570255
40.83286566248086,-73.94203337318314
40.857024230537526,-73.93139877308022
40.834966437639864,-73.94420341788933
40.85651687272741,-73.92758191961772
40.84962139439125,-73.93077747356064
40.84962139439125,-73.93077747356064
40.867276028886835,-73.9192147239671
40.859965222409755,-73.9292013570255
40.86326314171466,-73.92302651709883
40.8663348510651,-73.92788215861218
40.86815543030659,-73.92490456765046
40.86833078152737,-73.92443072831713
40.86559673936841,-73.91988200384992
40.867276028886835,-73.9192147239671
40.85490700851485,-73.92964413847032
40.867276028886835,-73.9192147239671
40.86326314171466,-73.92302651709883
40.84611618695997,-73.94020379608709
40.859965222409755,-73.9292013570255
40.84578964560743,-73.94035589260733
40.86657428096715,-73.92050268991078
40.86326314171466,-73.92302651709883
40.859965222409755,-73.9292013570255
40.859965222409755,-73.9292013570255
40.86693554228274,-73.91900905371033
40.86657426601968,-73.92048099700563
40.867276028886835,-73.9192147239671
40.859978923712774,-73.9291651911567
40.86693554228274,-73.91900905371033
40.86639578105554,-73.92036551515565
40.84243950798371,-73.93734828861889
40.867276028886835,-73.9192147239671
40.84536978963485,-73.9405189140908
40.86697469917885,-73.92005750362367
40.854992204324,-73.92982479121241
40.84515848454456,-73.94059138948407
40.859965222409755,-73.9292013570255
40.85454141756021,-73.92875527633016
40.859965222409755,-73.9292013570255
40.866760994898165,-73.92061093162097
40.86769186022512,-73.92121361680864
40.867276028886835,-73.9192147239671
40.86707880185563,-73.91977536833471
40.86687059331422,-73.92033602252894
40.859965222409755,-73.9292013570255
40.85825579173524,-73.93473417962548
40.850625315207665,-73.93437659014252
40.849398748975645,-73.93023913682822
40.859754227509825,-73.92976915486484
40.860003581586255,-73.92909286230068
40.860003581586255,-73.92909286230068
40.859965222409755,-73.9292013570255
40.859965222409755,-73.9292013570255
40.859965222409755,-73.9292013570255
40.85658921307324,-73.93377785490433
40.86693554228274,-73.91900905371033
40.867276028886835,-73.9192147239671
40.852321215318966,-73.93877402130026
40.867276028886835,-73.9192147239671
40.85226234034135,-73.92719616324084
40.84724796660464,-73.93685581083196
40.84737440259651,-73.93718460512773
40.85707945883282,-73.93678863721824
40.84157586779239,-73.93910918229734
40.84769639192415,-73.93878189261154
40.85248771963391,-73.9276947480756
40.84721110429324,-73.9397799230405
40.83315790802643,-73.94469278009234
40.839513919395486,-73.93784977799994
40.83542937652239,-73.94233831197468
40.867352163430986,-73.92216490351268
40.842524682124534,-73.93751084648143
40.866456912730875,-73.9214573171432
40.866760994898165,-73.92061093162097
40.859992625004416,-73.92912902527299
40.86712811075801,-73.9196379191903
40.850907431491954,-73.93828373230163
40.867276028886835,-73.9192147239671
40.85546829592331,-73.9367467898637
40.864663955183104,-73.92888904710935
40.86914717879724,-73.92214110867016
40.85623719445829,-73.93744735400415
40.865535758901885,-73.92726840202711
40.84962139439125,-73.93077747356064
40.847059741051226,-73.93901018735767
40.85681847679716,-73.93156527330254
40.85677701499685,-73.93583457679512
40.859343307567656,-73.9310710225364
40.86085976047352,-73.9288208112365
40.859992625004416,-73.92912902527299
40.84893882297593,-73.93707107740241
40.85681847679716,-73.93156527330254
40.853059419116335,-73.93854561240451
40.84309324512407,-73.93826929658307
40.857024230537526,-73.93139877308022
40.85623719445829,-73.93744735400415
40.836729967046125,-73.94153852066452
40.85681847679716,-73.93156527330254
40.85825579173524,-73.93473417962548
40.85623719445829,-73.93744735400415
40.85462115652687,-73.9289865404921
40.85546829592331,-73.9367467898637
40.85509784049095,-73.93689173668447
40.859992625004416,-73.92912902527299
40.852120901884454,-73.9388681879122
40.85371678294032,-73.92680055932782
40.85462115652687,-73.9289865404921
40.85491621840445,-73.9360351888741
40.85608289016741,-73.93634856456971
40.85462115652687,-73.9289865404921
40.867276028886835,-73.9192147239671
40.85416834340433,-73.93370435416593
40.85462115652687,-73.9289865404921
40.85537774655205,-73.936793869392
40.83406100800248,-73.94487994277772
40.83427258116686,-73.94536400745557
40.83406100800248,-73.94487994277772
40.83406100800248,-73.94487994277772
40.85490700851485,-73.92964413847032
40.859992625004416,-73.92912902527299
40.85462115652687,-73.9289865404921
40.859992625004416,-73.92912902527299
40.84536978963485,-73.9405189140908
40.867276028886835,-73.9192147239671
40.859992625004416,-73.92912902527299
40.84712176751515,-73.93696074907858
40.859992625004416,-73.92912902527299
40.859992625004416,-73.92912902527299
40.867352163430986,-73.92216490351268
40.86780994129924,-73.92130025021115
40.859992625004416,-73.92912902527299
40.86064748796568,-73.92732797540657
40.863032943232454,-73.92782427929585
40.86064748796568,-73.92732797540657
40.84672578941482,-73.93562017903595
40.86064748796568,-73.92732797540657
40.850690177656794,-73.93749956064562
40.87147770232854,-73.91856601509859
40.87147770232854,-73.91856601509859
40.84703223662135,-73.93890177984383
40.84724796660464,-73.93685581083196
40.86741245151251,-73.92202382717221
40.86769186022512,-73.92121361680864
40.864663955183104,-73.92888904710935
40.850907431491954,-73.93828373230163
40.850907431491954,-73.93828373230163
40.84243950798371,-73.93734828861889
40.86323822887115,-73.92692384541492
40.86110687463308,-73.92896876952953
40.84703223662135,-73.93890177984383
40.86123319522956,-73.92907347531003
40.84691111350343,-73.93823322379754
40.84291667223613,-73.93658885704805
40.865535758901885,-73.92726840202711
40.86085976047352,-73.9288208112365
40.85607396454203,-73.93039842148949
40.84371916370916,-73.9385036416378
40.85282835380642,-73.9375951494348
40.850959015292794,-73.93723543947348
40.85542649993928,-73.93087264843139
40.84999638667282,-73.93865326532294
40.86110687463308,-73.92896876952953
40.85659109294154,-73.92776258601513
40.867276028886835,-73.9192147239671
40.86110687463308,-73.92896876952953
40.866760994898165,-73.92061093162097
40.84191799006391,-73.93730541001818
40.86914717879724,-73.92214110867016
40.8469644777365,-73.93543922698359
40.865535758901885,-73.92726840202711
40.86769186022512,-73.92121361680864
40.86411279974097,-73.92125039518714
40.86445798357896,-73.92030637430932
40.868770371760874,-73.92098817137402
40.84830001908563,-73.93344995935585
40.8606413702873,-73.93076961853622
40.866760994898165,-73.92061093162097
40.867641267747494,-73.92352762562258
40.84429395207422,-73.93557193270345
40.8444311449586,-73.93549589988208
40.865535758901885,-73.92726840202711
40.86618802112048,-73.93013113761724
40.87302288994266,-73.91845926340582
40.8644936221606,-73.92024487024199
40.83882344002816,-73.94563493239124
40.84830001908563,-73.93344995935585
40.84167930252478,-73.93749356991134
40.84485412042008,-73.9411735645696
40.83646958810112,-73.93702505013701
40.87249773707309,-73.91717267927005
40.850095488766385,-73.9392062063233
40.84801838899181,-73.94043702717887
40.84181010741005,-73.9357803442978
40.8452999850395,-73.93826002009277
40.84243950798371,-73.93734828861889
40.866760994898165,-73.92061093162097
40.86670560401826,-73.92394809893678
40.87278705047984,-73.91874881862087
40.87136253230875,-73.91871801754282
40.83646958810112,-73.93702505013701
40.85659109294154,-73.92776258601513
40.85597858128432,-73.92705834363734
40.84485412042008,-73.9411735645696
40.85659109294154,-73.92776258601513
40.84754365943961,-73.94063986158703
40.8479991031889,-73.94029607984919
40.84485412042008,-73.9411735645696
40.83646958810112,-73.93702505013701
40.84801838899181,-73.94043702717887
40.85497848521712,-73.92983203540028
40.86567824545483,-73.9268922406144
40.86670560401826,-73.92394809893678
40.861592751649304,-73.92474206293129
40.86064748796568,-73.92732797540657
40.83646958810112,-73.93702505013701
40.850095488766385,-73.9392062063233
40.85659109294154,-73.92776258601513
40.84485412042008,-73.9411735645696
40.84737575826299,-73.93972555733225
40.84485412042008,-73.9411735645696
40.86064748796568,-73.92732797540657
40.84485412042008,-73.9411735645696
40.84485412042008,-73.9411735645696
40.86341142763627,-73.92313480491897
40.84468649919236,-73.94079421162749
40.84561438548065,-73.94113674876871
40.87061976757753,-73.91634340581678
40.85076094851283,-73.93161849577803
40.84424404365834,-73.93971755210634
40.84468649919236,-73.94079421162749
40.8693190628289,-73.91673191529007
40.86781425054724,-73.92362866221902
40.8680964442142,-73.92286183732195
40.8680964442142,-73.92286183732195
40.87056089580695,-73.91845505104722
40.87056089580695,-73.91845505104722
40.84424404365834,-73.93971755210634
40.845026772152856,-73.94065656479037
40.84635448154465,-73.93925661234064
40.868021139876795,-73.92521204238521
40.84619211668759,-73.93845075414364
40.86341142763627,-73.92313480491897
40.84359371402877,-73.94003619433508
40.84619211668759,-73.93845075414364
40.86769186022512,-73.92121361680864
40.86769186022512,-73.92121361680864
40.84628290533072,-73.938851866729
40.84635448154465,-73.93925661234064
40.84231307629744,-73.93702674673511
40.868113536577496,-73.91975242658049
40.84291667223613,-73.93658885704805
40.84182769447864,-73.9378223173734
40.84485412042008,-73.9411735645696
40.87289918174896,-73.91818099611028
40.84754365943961,-73.94063986158703
40.84485412042008,-73.9411735645696
40.849542289096355,-73.93639819816639
40.83548859223109,-73.94558345047454
40.84721110429324,-73.9397799230405
40.84783950740333,-73.9395227268926
40.84619211668759,-73.93845075414364
40.84604758805665,-73.9402400014605
40.837779677824486,-73.94402036238559
40.87249773707309,-73.91717267927005
40.84738723729965,-73.94069060338612
40.84604758805665,-73.9402400014605
40.837779677824486,-73.94402036238559
40.837779677824486,-73.94402036238559
40.837779677824486,-73.94402036238559
40.84604758805665,-73.9402400014605
40.84536978963485,-73.9405189140908
40.86127079550249,-73.92774304213636
40.85132293556601,-73.94028586705404
40.87302288994266,-73.91845926340582
40.864038269536,-73.92472844937888
40.84536978963485,-73.9405189140908
40.837779677824486,-73.94402036238559
,
40.84737575826299,-73.93972555733225
40.86194011975497,-73.92713495543542
40.86194011975497,-73.92713495543542
40.8685352762629,-73.91840691672459
40.83842627427918,-73.94168881621687
40.861093144466295,-73.92895793862748
40.83923235901528,-73.94554424821676
40.87263074543176,-73.91895149534369
40.87275894553624,-73.9178195863142
40.86734453983834,-73.91906278851496
40.85659109294154,-73.92776258601513
40.83414249481127,-73.94311999167427
40.85659109294154,-73.92776258601513
40.856607586032545,-73.92780233249792
40.84485412042008,-73.9411735645696
40.83842627427918,-73.94168881621687
40.867276028886835,-73.9192147239671
40.86895885480603,-73.91583207771643
40.867276028886835,-73.9192147239671
40.86895885480603,-73.91583207771643
40.83717788658009,-73.9425969965216
40.86132104555545,-73.9291059184302
40.86132104555545,-73.9291059184302
40.86221617753495,-73.92969424994442
40.83842627427918,-73.94168881621687
40.85415657564704,-73.93719988876718
40.84801838899181,-73.94043702717887
40.838019554325456,-73.9407025685327
40.83842627427918,-73.94168881621687
40.86128260423441,-73.92908065301434
40.838019554325456,-73.9407025685327
40.85555721282736,-73.92916990035032
40.85659933835734,-73.92778065178295
40.84485412042008,-73.9411735645696
40.837779677824486,-73.94402036238559
40.83842627427918,-73.94168881621687
40.84485412042008,-73.9411735645696
40.87302288994266,-73.91845926340582
40.83646958810112,-73.93702505013701
40.85659933835734,-73.92778065178295
40.8431942611118,-73.9372716792551
40.845332288693854,-73.94234057093205
40.838019554325456,-73.9407025685327
40.86914717879724,-73.92214110867016
40.859992625004416,-73.92912902527299
40.85651686365016,-73.92756745986682
40.84672813231089,-73.9399646950751
40.83646958810112,-73.93702505013701
40.85555721282736,-73.92916990035032
40.84561438548065,-73.94113674876871
40.85659933835734,-73.92778065178295
40.84619211668759,-73.93845075414364
40.84619211668759,-73.93845075414364
40.84604758805665,-73.9402400014605
40.838019554325456,-73.9407025685327
40.85659109294154,-73.92776258601513
40.84485412042008,-73.9411735645696
40.84363495031729,-73.94016265555676
40.84423098168261,-73.94099701628599
40.85490700851485,-73.92964413847032
40.838019554325456,-73.9407025685327
40.85659109294154,-73.92776258601513
40.84468649919236,-73.94079421162749
40.838019554325456,-73.9407025685327
40.83780345280487,-73.9421411024755
40.84561438548065,-73.94113674876871
40.84555392624278,-73.94098861416366
40.84536978963485,-73.9405189140908
40.83717788658009,-73.9425969965216
40.84624988253467,-73.93868924989978
40.84468649919236,-73.94079421162749
40.83747506765,-73.94412903584575
40.83780345280487,-73.9421411024755
40.838019554325456,-73.9407025685327
40.838019554325456,-73.9407025685327
40.84624988253467,-73.93868924989978
40.84468649919236,-73.94079421162749
40.84307056405581,-73.93693206023072
40.84485412042008,-73.9411735645696
40.84468649919236,-73.94079421162749
40.84624988253467,-73.93868924989978
40.84423098168261,-73.94099701628599
40.85597858128432,-73.92705834363734
40.84322272826247,-73.93917634500083
40.84721110429324,-73.9397799230405
40.86307930357541,-73.92734700978879
40.84115227324087,-73.94269114794734
40.86456038961465,-73.92154994150562
40.85057047446612,-73.93949494152928
40.8501890345593,-73.9396362577399
40.8501890345593,-73.9396362577399
40.850095488766385,-73.9392062063233
40.8501890345593,-73.9396362577399
40.86252308065015,-73.928873259973
40.84486686826,-73.93929049950164
40.84486686826,-73.93929049950164
,
40.84999364196937,-73.93865326785433
40.85512963679983,-73.93014998403282
40.84619211668759,-73.93845075414364
40.84468649919236,-73.94079421162749
40.838103908983975,-73.94475733315676
40.84291667223613,-73.93658885704805
40.86847324685862,-73.9240364670756
40.84485412042008,-73.9411735645696
40.845332288693854,-73.94234057093205
40.84619211668759,-73.93845075414364
40.84757882294135,-73.93964224088579
40.85488890086641,-73.93148050224339
40.85372345639162,-73.92869108629856
40.844480679610534,-73.94085945195401
40.83530941258234,-73.94396823407129
40.838019554325456,-73.9407025685327
40.84468649919236,-73.94079421162749
40.83530941258234,-73.94396823407129
40.84628290533072,-73.938851866729
40.83842627427918,-73.94168881621687
40.85311596999567,-73.92723860593948
40.85311596999567,-73.92723860593948
40.842956771839226,-73.93466967699742
40.867276028886835,-73.9192147239671
40.867276028886835,-73.9192147239671
40.868496405044674,-73.921726077595
40.86914717879724,-73.92214110867016
40.83717788658009,-73.9425969965216
40.837779677824486,-73.94402036238559
40.83392697527902,-73.94028702542985
40.87302288994266,-73.91845926340582
40.84513810152414,-73.93836137134306
40.849914384397294,-73.92963134638401
40.846390603104275,-73.94009873211267
40.846390603104275,-73.94009873211267
40.846390603104275,-73.94009873211267
40.86439499522772,-73.92050891043958
40.867276028886835,-73.9192147239671
40.86649664549983,-73.92765420773874
40.86914717879724,-73.92214110867016
40.84738723729965,-73.94069060338612
40.84468649919236,-73.94079421162749
40.84394176122344,-73.93902388879225
40.86701519865037,-73.92310894630785
40.86702888727479,-73.91904509514228
40.8686211643266,-73.92358796390738
40.8686211643266,-73.92358796390738
40.866426745689424,-73.92149350756465
40.86439499522772,-73.92050891043958
40.86702888727479,-73.91904509514228
40.86914717879724,-73.92214110867016
40.84721110429324,-73.9397799230405
40.86868693392675,-73.9234324174487
40.86868693392675,-73.9234324174487
40.86694999597032,-73.9284165865752
40.86439499522772,-73.92050891043958
40.85462115652687,-73.9289865404921
40.837779677824486,-73.94402036238559
40.84697990099863,-73.93855122902285
40.865797182404705,-73.91999745659871
